protocol,scope,backbone,method,seed,fold,slide_id,class,taxonomy_metrics_valid,source,f1,precision,recall,matched_true_support,matched_pred_support,unmatched_true,unmatched_pred,total_true_support,total_pred_support
slide-independent,slide,SAM-H,FullFT,43,B,kidney_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0.6130576952,0.8584264066,0.4767777151,93983,52199,12807,2031,106790,54230
slide-independent,slide,SAM-H,FullFT,43,B,kidney_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0.2662751035,0.1904053843,0.4426587422,16489,38334,3247,1910,19736,40244
slide-independent,slide,SAM-H,FullFT,43,B,kidney_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0.4621471954,0.3974223082,0.552055993,46863,65097,8259,4617,55122,69714
slide-independent,slide,SAM-H,FullFT,43,B,kidney_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,FullFT,43,B,kidney_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0.2463437211,0.222892239,0.2753103448,7250,8955,2669,1794,9919,10749
slide-independent,slide,SAM-H,FullFT,43,B,liver_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0.7631730812,0.6229610552,0.9848328618,113469,179382,16604,6073,130073,185455
slide-independent,slide,SAM-H,FullFT,43,B,liver_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0.0387539528,0.4224938875,0.0203083866,42544,2045,8127,161,50671,2206
slide-independent,slide,SAM-H,FullFT,43,B,liver_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0.243182237,0.6976344654,0.1472565483,35849,7567,10502,942,46351,8509
slide-independent,slide,SAM-H,FullFT,43,B,liver_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,FullFT,43,B,liver_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0.2028665932,0.1328519856,0.4289044289,1287,4155,1281,1043,2568,5198
slide-independent,slide,SAM-H,FullFT,43,B,tonsil_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0.7269437955,0.8737893647,0.6223535333,115248,82085,25219,12027,140467,94112
slide-independent,slide,SAM-H,FullFT,43,B,tonsil_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0.8691436447,0.8174794055,0.9277787398,658338,747165,137523,117132,795861,864297
slide-independent,slide,SAM-H,FullFT,43,B,tonsil_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0.4356500282,0.5577512438,0.3574074664,156835,100500,34325,23581,191160,124081
slide-independent,slide,SAM-H,FullFT,43,B,tonsil_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,FullFT,43,B,tonsil_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/log/2026-08-25T105706_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed43/inference_results.json,0.1736175034,0.1657428687,0.1822777282,6726,7397,4410,2778,11136,10175
slide-independent,slide,CellViT-256,Frozen,42,B,kidney_s0,Epithelial,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Frozen,42,B,kidney_s0,Immune,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Frozen,42,B,kidney_s0,Stromal,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Frozen,42,B,kidney_s0,Melanocyte,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Frozen,42,B,kidney_s0,Other,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Frozen,42,B,liver_s0,Epithelial,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Frozen,42,B,liver_s0,Immune,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Frozen,42,B,liver_s0,Stromal,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Frozen,42,B,liver_s0,Melanocyte,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Frozen,42,B,liver_s0,Other,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Frozen,42,B,tonsil_s0,Epithelial,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Frozen,42,B,tonsil_s0,Immune,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Frozen,42,B,tonsil_s0,Stromal,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Frozen,42,B,tonsil_s0,Melanocyte,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Frozen,42,B,tonsil_s0,Other,False,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_frozen_seed42/eval/frozen_class_agnostic_results.json,NA,NA,NA,NA,NA,NA,NA,NA,NA
slide-independent,slide,CellViT-256,Selected PEFT,42,B,kidney_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.5315776859,0.8170661509,0.393934348,90081,43431,15996,879,106077,44310
slide-independent,slide,CellViT-256,Selected PEFT,42,B,kidney_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.2477706451,0.226416096,0.2735728031,15590,18837,4017,591,19607,19428
slide-independent,slide,CellViT-256,Selected PEFT,42,B,kidney_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.4516379981,0.3348428855,0.6935533826,45202,93626,9612,3799,54814,97425
slide-independent,slide,CellViT-256,Selected PEFT,42,B,kidney_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,CellViT-256,Selected PEFT,42,B,kidney_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.0146290491,0.0584028605,0.0083617747,5860,839,3917,164,9777,1003
slide-independent,slide,CellViT-256,Selected PEFT,42,B,liver_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.7682650836,0.6338240286,0.9750930568,105312,162015,24418,3098,129730,165113
slide-independent,slide,CellViT-256,Selected PEFT,42,B,liver_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.0616028417,0.60056926,0.0324665333,38994,2108,11439,112,50433,2220
slide-independent,slide,CellViT-256,Selected PEFT,42,B,liver_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.2041553336,0.4424410541,0.1326915649,33657,10094,12539,1382,46196,11476
slide-independent,slide,CellViT-256,Selected PEFT,42,B,liver_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,CellViT-256,Selected PEFT,42,B,liver_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.1220013708,0.0743059904,0.3406698565,1045,4791,1517,988,2562,5779
slide-independent,slide,CellViT-256,Selected PEFT,42,B,tonsil_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.4934112057,0.9121199991,0.3381728973,114542,42467,25311,5888,139853,48355
slide-independent,slide,CellViT-256,Selected PEFT,42,B,tonsil_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.8589450637,0.7763360274,0.9612282742,659527,816600,135456,99301,794983,915901
slide-independent,slide,CellViT-256,Selected PEFT,42,B,tonsil_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.3090912241,0.4759458883,0.2288590087,155882,74956,34772,15067,190654,90023
slide-independent,slide,CellViT-256,Selected PEFT,42,B,tonsil_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,CellViT-256,Selected PEFT,42,B,tonsil_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.0386800108,0.0860927152,0.0249433107,5733,1661,5336,127,11069,1788
slide-independent,slide,CellViT-256,FullFT,42,B,kidney_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.3117467346,0.8901587944,0.1889620079,93151,19774,13613,472,106764,20246
slide-independent,slide,CellViT-256,FullFT,42,B,kidney_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.2206198926,0.167311228,0.3237838169,16301,31546,3435,847,19736,32393
slide-independent,slide,CellViT-256,FullFT,42,B,kidney_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.4455524659,0.3175167186,0.7466203912,46677,109758,8443,5907,55120,115665
slide-independent,slide,CellViT-256,FullFT,42,B,kidney_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,CellViT-256,FullFT,42,B,kidney_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.1196188727,0.2769803296,0.0762811127,6830,1881,3081,406,9911,2287
slide-independent,slide,CellViT-256,FullFT,42,B,liver_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.7577321689,0.6563404692,0.8961733308,114094,155785,15500,6105,129594,161890
slide-independent,slide,CellViT-256,FullFT,42,B,liver_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.0614640734,0.3945749441,0.033327822,42337,3576,8139,190,50476,3766
slide-independent,slide,CellViT-256,FullFT,42,B,liver_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.3993327531,0.4170327506,0.3830740545,35933,33007,10301,2739,46234,35746
slide-independent,slide,CellViT-256,FullFT,42,B,liver_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,CellViT-256,FullFT,42,B,liver_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.1579384871,0.1582014988,0.1576763485,1205,1201,1353,391,2558,1592
slide-independent,slide,CellViT-256,FullFT,42,B,tonsil_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.5325810514,0.9216142885,0.3744975649,115189,46807,25142,5786,140331,52593
slide-independent,slide,CellViT-256,FullFT,42,B,tonsil_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.863050329,0.7834161454,0.9607060123,664351,814696,131476,104190,795827,918886
slide-independent,slide,CellViT-256,FullFT,42,B,tonsil_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.3357046951,0.5108251502,0.25,157516,77089,33637,14780,191153,91869
slide-independent,slide,CellViT-256,FullFT,42,B,tonsil_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,CellViT-256,FullFT,42,B,tonsil_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.119756185,0.1388773389,0.1052631579,6346,4810,4783,1281,11129,6091
