record_type,tissue,fold,model,seed,split,epoch,true_class,predicted_class,count,frequency,metric,value,train_patches,val_patches,test_patches_raw,matched_test_patches,source_path,note
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,3,,,,,train_Jaccard,0.6152,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,3,,,,,val_loss,6.0194,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,3,,,,,val_Dice,0.7788,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,3,,,,,val_Jaccard,0.6607,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,3,,,,,val_bPQ,0.52,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,3,,,,,val_mPQ,0.2024,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,4,,,,,train_loss,5.9577,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,4,,,,,train_Dice,0.7519,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,4,,,,,train_Jaccard,0.6247,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,4,,,,,val_loss,5.7661,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,4,,,,,val_Dice,0.7782,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,4,,,,,val_Jaccard,0.657,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,4,,,,,val_bPQ,0.5115,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,4,,,,,val_mPQ,0.1942,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,5,,,,,train_loss,5.7527,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,5,,,,,train_Dice,0.7613,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,5,,,,,train_Jaccard,0.6359,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,5,,,,,val_loss,5.6133,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,5,,,,,val_Dice,0.7849,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,5,,,,,val_Jaccard,0.6679,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,5,,,,,val_bPQ,0.5304,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,5,,,,,val_mPQ,0.2192,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,6,,,,,train_loss,5.6025,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,6,,,,,train_Dice,0.7676,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,6,,,,,train_Jaccard,0.6444,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,6,,,,,val_loss,5.4634,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,6,,,,,val_Dice,0.7863,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,6,,,,,val_Jaccard,0.6717,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,6,,,,,val_bPQ,0.5356,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,6,,,,,val_mPQ,0.2396,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,7,,,,,train_loss,5.5091,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,7,,,,,train_Dice,0.7685,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,7,,,,,train_Jaccard,0.6499,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,7,,,,,val_loss,5.4318,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,7,,,,,val_Dice,0.7763,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,7,,,,,val_Jaccard,0.6571,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,7,,,,,val_bPQ,0.5212,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,7,,,,,val_mPQ,0.2356,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,8,,,,,train_loss,5.4302,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,8,,,,,train_Dice,0.7741,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,8,,,,,train_Jaccard,0.656,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,8,,,,,val_loss,5.3576,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,8,,,,,val_Dice,0.7866,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,8,,,,,val_Jaccard,0.6709,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,8,,,,,val_bPQ,0.5377,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,8,,,,,val_mPQ,0.2443,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,9,,,,,train_loss,5.3578,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
