run_name,epoch,max_epochs,epoch_start_time,train_end_time,val_end_time,train_minutes,validation_minutes,epoch_wall_minutes,train_loss,train_Dice,train_Jaccard,val_loss,val_Dice,val_Jaccard,val_bPQ,val_mPQ,old_lr,new_lr,new_best
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42,9,10,2026-06-04 09:17:09.257000,2026-06-04 11:16:31.311000,2026-06-04 11:27:17.970000,119.37,10.78,130.15,7.4872,0.8365,0.7267,7.1217,0.839,0.7307,0.5751,0.2053,3.3e-05,3.2e-05,0
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42,10,10,2026-06-04 11:27:26.787000,2026-06-04 13:24:23.950000,2026-06-04 13:36:28.690000,116.95,12.08,129.03,7.4557,0.8384,0.7278,7.0247,0.8385,0.7306,0.5725,0.2132,,,0
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-15 17:52:11.690000,2026-06-15 19:16:12.298000,2026-06-15 19:23:01.588000,84.01,6.82,90.83,10.1112,0.8179,0.6993,9.5814,0.8179,0.706,0.5494,0.1687,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-15 19:23:14.556000,,,,,,,,,,,,,,,,0
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42_CLEAN_TRUE,1,10,2026-06-17 11:24:50.862000,2026-06-17 12:17:47.369000,2026-06-17 12:24:09.912000,52.94,6.38,59.32,10.1112,0.8179,0.6993,9.5814,0.8179,0.706,0.5494,0.1687,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42_CLEAN_TRUE,2,10,2026-06-17 12:24:20.728000,2026-06-17 13:11:41.206000,2026-06-17 13:18:35.252000,47.34,6.9,54.24,9.3931,0.8269,0.7126,7.6686,0.8286,0.7159,0.5544,0.186,4.8e-05,4.5e-05,1
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42_CLEAN_TRUE,3,10,2026-06-17 13:18:45.402000,2026-06-17 14:05:17.163000,2026-06-17 14:12:16.915000,46.53,7.0,53.53,7.5362,0.8309,0.7173,7.2598,0.8389,0.7316,0.5724,0.1892,4.5e-05,4.3e-05,1
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42_CLEAN_TRUE,4,10,2026-06-17 14:12:27.075000,2026-06-17 14:58:15.209000,2026-06-17 15:05:17.403000,45.8,7.04,52.84,7.3666,0.8323,0.7203,7.2562,0.8274,0.7145,0.5524,0.1931,4.3e-05,4.1e-05,0
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42_CLEAN_TRUE,5,10,2026-06-17 15:05:22.954000,2026-06-17 15:50:55.455000,2026-06-17 15:57:55.627000,45.54,7.0,52.54,7.2783,0.8331,0.7216,7.1622,0.8348,0.7248,0.5669,0.2,4.1e-05,3.9e-05,0
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42_CLEAN_TRUE,6,10,2026-06-17 15:58:02.660000,,,,,,,,,,,,,,3.9e-05,3.7e-05,1
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42_CLEAN_TRUE,7,10,2026-06-17 16:51:39.858000,2026-06-17 17:38:12.332000,,46.54,,,7.1447,0.8352,0.7246,,,,,,3.7e-05,3.5e-05,0
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42_CLEAN_TRUE,8,10,2026-06-17 17:44:35.208000,2026-06-17 18:31:21.927000,,46.78,,,7.1002,0.8374,0.7266,,,,,,3.5e-05,3.3e-05,0
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42_CLEAN_TRUE,9,10,2026-06-17 18:37:41.804000,2026-06-17 19:24:59.890000,,47.3,,,7.0688,0.8364,0.7267,,,,,,3.3e-05,3.2e-05,1
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42_CLEAN_TRUE,10,10,2026-06-17 19:31:28.044000,2026-06-17 20:21:56.729000,,50.48,,,7.039,0.8381,0.7279,,,,,,3.2e-05,3e-05,0
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e1_seed42_TEST,1,1,2026-06-16 17:45:34.258000,2026-06-16 18:36:43.324000,2026-06-16 18:43:06.730000,51.15,6.39,57.54,10.1112,0.8179,0.6993,9.5814,0.8179,0.706,0.5494,0.1687,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_ntonly_r8_a8_gelu_red16_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-16 17:58:55.771000,2026-06-16 18:46:48.444000,2026-06-16 18:53:09.508000,47.88,6.35,54.23,11.8774,0.7969,0.6703,11.0902,0.7867,0.6734,0.5145,0.1536,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_ntonly_r8_a8_gelu_red16_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-16 18:53:13.503000,2026-06-16 19:37:19.215000,2026-06-16 19:43:42.666000,44.1,6.39,50.49,11.1442,0.8011,0.6757,9.8377,0.7408,0.6034,0.4459,0.1369,4.8e-05,4.5e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_ntonly_r8_a8_gelu_red16_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-16 19:43:44.786000,2026-06-16 20:27:12.711000,2026-06-16 20:33:46.629000,43.47,6.57,50.03,9.0308,0.7998,0.6733,8.8584,0.761,0.6254,0.478,0.1531,4.5e-05,4.3e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_ntonly_r8_a8_gelu_red16_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-16 20:33:48.595000,2026-06-16 21:16:13.494000,2026-06-16 21:22:18.093000,42.41,6.08,48.49,8.7794,0.7994,0.6723,9.7473,0.6581,0.5047,0.3802,0.1279,4.3e-05,4.1e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_ntonly_r8_a8_gelu_red16_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-16 21:22:20.078000,2026-06-16 22:04:35.155000,2026-06-16 22:11:02.907000,42.25,6.46,48.71,8.6505,0.7995,0.6725,8.6533,0.7691,0.6371,0.4809,0.1516,4.1e-05,3.9e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_ntonly_r8_a8_gelu_red16_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-16 22:11:05.187000,2026-06-16 22:53:32.273000,2026-06-16 22:58:42.065000,42.45,5.16,47.61,8.5382,0.7989,0.6719,11.7692,0.3963,0.2589,0.1815,0.0645,3.9e-05,3.7e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_ntonly_r8_a8_gelu_red16_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-16 22:58:44.859000,2026-06-16 23:41:17.905000,2026-06-16 23:46:30.222000,42.55,5.21,47.76,8.4342,0.7988,0.6713,11.3982,0.4415,0.2968,0.2065,0.0754,3.7e-05,3.5e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_ntonly_r8_a8_gelu_red16_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-16 23:46:32.408000,2026-06-17 00:28:40.962000,2026-06-17 00:34:07.458000,42.14,5.44,47.58,8.3919,0.799,0.6714,10.5287,0.4891,0.3377,0.2273,0.0873,3.5e-05,3.3e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_ntonly_r8_a8_gelu_red16_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-17 00:34:09.982000,2026-06-17 01:21:42.301000,2026-06-17 01:26:13.379000,47.54,4.52,52.06,8.3352,0.7978,0.6699,12.7221,0.2705,0.1686,0.1076,0.0466,3.3e-05,3.2e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_ntonly_r8_a8_gelu_red16_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-17 01:26:15.525000,2026-06-17 02:13:10.342000,2026-06-17 02:17:21.775000,46.91,4.19,51.1,8.288,0.7992,0.6712,13.8383,0.1427,0.0844,0.0499,0.0223,3.2e-05,3e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r4_a4_red16_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-17 17:21:21.932000,2026-06-17 18:04:22.672000,2026-06-17 18:11:19.916000,43.01,6.95,49.97,10.1288,0.8177,0.6996,9.5619,0.8287,0.718,0.5592,0.1718,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r4_a4_red16_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-17 18:11:24.200000,2026-06-17 18:54:11.908000,2026-06-17 19:01:17.473000,42.8,7.09,49.89,9.4973,0.8272,0.7125,7.7205,0.8325,0.7227,0.5648,0.1877,4.8e-05,4.5e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r4_a4_red16_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-17 19:01:22.181000,2026-06-17 19:44:20.902000,2026-06-17 19:51:26.458000,42.98,7.09,50.07,7.5831,0.8302,0.717,7.2475,0.8385,0.7304,0.5703,0.1941,4.5e-05,4.3e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r4_a4_red16_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-17 19:51:32.750000,2026-06-17 20:34:10.527000,2026-06-17 20:41:13.450000,42.63,7.05,49.68,7.4138,0.8322,0.72,7.1464,0.8395,0.7319,0.5758,0.2017,4.3e-05,4.1e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r4_a4_red16_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-17 20:41:18.684000,2026-06-17 21:23:54.462000,2026-06-17 21:30:58.039000,42.6,7.06,49.66,7.342,0.8333,0.7224,7.2363,0.8328,0.7214,0.5631,0.197,4.1e-05,3.9e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r4_a4_red16_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-17 21:31:02.296000,2026-06-17 22:13:47.381000,2026-06-17 22:20:49.755000,42.75,7.04,49.79,7.2832,0.8336,0.7223,7.1175,0.8419,0.7359,0.58,0.2,3.9e-05,3.7e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r4_a4_red16_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-17 22:20:58.899000,2026-06-17 23:03:46.450000,2026-06-17 23:10:47.704000,42.79,7.02,49.81,7.2305,0.8351,0.7239,7.2949,0.8317,0.7203,0.558,0.1932,3.7e-05,3.5e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r4_a4_red16_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-17 23:10:50.108000,2026-06-17 23:53:39.048000,2026-06-18 00:00:43.859000,42.82,7.08,49.9,7.2043,0.8359,0.7252,7.1014,0.8334,0.7228,0.5674,0.2075,3.5e-05,3.3e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r4_a4_red16_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-18 00:00:46.257000,2026-06-18 00:45:04.583000,2026-06-18 00:51:35.920000,44.31,6.52,50.83,7.1831,0.8356,0.7256,7.0109,0.8415,0.7352,0.5834,0.209,3.3e-05,3.2e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r4_a4_red16_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-18 00:51:41.024000,2026-06-18 01:36:32.455000,2026-06-18 01:43:00.163000,44.86,6.46,51.32,7.1601,0.8367,0.7258,7.109,0.834,0.7239,0.5667,0.2041,3.2e-05,3e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-20 18:48:01.367000,2026-06-20 19:34:51.441000,2026-06-20 19:41:14.436000,46.83,6.38,53.22,11.6589,0.7991,0.6733,9.9322,0.8108,0.6999,0.5503,0.1597,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-20 19:41:18.713000,2026-06-20 20:30:10.917000,2026-06-20 20:36:42.461000,48.87,6.53,55.4,10.0903,0.82,0.7023,9.6012,0.8256,0.7148,0.5606,0.1757,4.8e-05,4.5e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-20 20:36:46.624000,2026-06-20 21:25:32.266000,2026-06-20 21:32:02.176000,48.76,6.5,55.26,9.0367,0.8238,0.7084,7.6386,0.829,0.7167,0.5609,0.1828,4.5e-05,4.3e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-20 21:32:06.676000,2026-06-20 22:20:54.091000,2026-06-20 22:27:22.337000,48.79,6.47,55.26,7.7887,0.8263,0.7119,7.4198,0.8337,0.7238,0.5669,0.1838,4.3e-05,4.1e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-20 22:27:26.486000,2026-06-20 23:15:40.258000,2026-06-20 23:22:14.821000,48.23,6.58,54.81,7.6669,0.8278,0.714,7.415,0.8278,0.7152,0.5554,0.181,4.1e-05,3.9e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-20 23:22:16.978000,2026-06-21 00:10:55.841000,2026-06-21 00:17:24.949000,48.65,6.49,55.13,7.5874,0.8288,0.7153,7.4461,0.8307,0.7194,0.5633,0.1844,3.9e-05,3.7e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-21 00:17:27.059000,2026-06-21 01:06:22.763000,2026-06-21 01:12:49.367000,48.93,6.44,55.37,7.5248,0.8301,0.7169,7.5268,0.8285,0.7163,0.5557,0.1774,3.7e-05,3.5e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-21 01:12:51.363000,2026-06-21 02:01:16.387000,2026-06-21 02:07:52.564000,48.42,6.6,55.02,7.4884,0.8315,0.7181,7.2686,0.8323,0.7211,0.5669,0.1907,3.5e-05,3.3e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-21 02:07:56.616000,2026-06-21 02:57:29.143000,2026-06-21 03:04:05.111000,49.54,6.6,56.14,7.4543,0.8307,0.718,7.3283,0.8333,0.7228,0.567,0.1916,3.3e-05,3.2e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-21 03:04:08.902000,2026-06-21 03:53:24.201000,2026-06-21 04:00:09.948000,49.25,6.76,56.02,7.4204,0.8325,0.7193,7.2558,0.8344,0.7245,0.5674,0.1941,3.2e-05,3e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-20 20:15:31.123000,2026-06-20 20:56:49.089000,2026-06-20 21:02:59.381000,41.3,6.17,47.47,13.0127,0.7812,0.6483,11.5402,0.7839,0.6567,0.4806,0.1233,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-20 21:03:03.222000,2026-06-20 21:44:19.359000,2026-06-20 21:50:35.322000,41.27,6.27,47.53,11.125,0.7961,0.6684,10.6062,0.8067,0.6918,0.5484,0.1403,4.8e-05,4.5e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-20 21:50:39.197000,2026-06-20 22:31:16.473000,2026-06-20 22:37:33.794000,40.62,6.29,46.91,10.5726,0.812,0.6906,10.2281,0.8258,0.7126,0.5583,0.16,4.5e-05,4.3e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-20 22:37:37.346000,2026-06-20 23:18:09.706000,2026-06-20 23:24:28.030000,40.54,6.31,46.84,9.6264,0.8155,0.6959,8.7757,0.8202,0.7091,0.5618,0.159,4.3e-05,4.1e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-20 23:24:31.791000,2026-06-21 00:06:04.659000,2026-06-21 00:12:23.281000,41.55,6.31,47.86,8.4777,0.8169,0.6982,8.0898,0.8227,0.7101,0.5585,0.1664,4.1e-05,3.9e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-21 00:12:25.253000,2026-06-21 00:54:05.559000,2026-06-21 01:00:23.540000,41.67,6.3,47.97,8.2126,0.8184,0.7002,7.9894,0.8235,0.7124,0.5612,0.1708,3.9e-05,3.7e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-21 01:00:25.424000,2026-06-21 01:41:21.208000,2026-06-21 01:47:51.131000,40.93,6.5,47.43,8.0907,0.8198,0.7012,7.9388,0.8201,0.7058,0.5528,0.1733,3.7e-05,3.5e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-21 01:47:53.006000,2026-06-21 02:28:59.001000,2026-06-21 02:35:24.591000,41.1,6.43,47.53,8.038,0.8209,0.7025,7.7958,0.8244,0.7105,0.5597,0.1843,3.5e-05,3.3e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-21 02:35:26.548000,2026-06-21 03:17:07.653000,2026-06-21 03:23:33.969000,41.69,6.44,48.12,7.9836,0.8206,0.7022,7.7422,0.8253,0.7132,0.5639,0.1827,3.3e-05,3.2e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-21 03:23:37.766000,2026-06-21 04:04:57.190000,2026-06-21 04:11:16.120000,41.32,6.32,47.64,7.9342,0.8227,0.7042,7.742,0.829,0.7165,0.5691,0.191,3.2e-05,3e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_last_stage_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-20 20:20:46.033000,2026-06-20 21:06:45.497000,2026-06-20 21:13:12.290000,45.99,6.45,52.44,10.4186,0.8085,0.6863,9.7664,0.8063,0.6945,0.5383,0.1662,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_last_stage_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-20 21:13:16.498000,2026-06-20 21:59:14.433000,2026-06-20 22:05:36.586000,45.97,6.37,52.33,9.7244,0.8206,0.7034,8.1159,0.8156,0.7023,0.5449,0.1751,4.8e-05,4.5e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_last_stage_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-20 22:05:40.377000,2026-06-20 22:51:32.885000,2026-06-20 22:57:58.864000,45.88,6.43,52.31,7.7919,0.8236,0.7077,7.5506,0.8234,0.7131,0.5554,0.1783,4.5e-05,4.3e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_last_stage_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-20 22:58:02.472000,2026-06-20 23:44:05.119000,2026-06-20 23:50:34.057000,46.04,6.48,52.53,7.6384,0.8253,0.7102,7.3633,0.8295,0.7202,0.5588,0.1935,4.3e-05,4.1e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_last_stage_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-20 23:50:41.004000,2026-06-21 00:36:23.512000,2026-06-21 00:42:50.505000,45.71,6.45,52.16,7.5741,0.8266,0.7127,7.3383,0.8293,0.7202,0.5628,0.1909,4.1e-05,3.9e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_last_stage_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-21 00:42:54.218000,2026-06-21 01:28:58.095000,2026-06-21 01:35:22.766000,46.06,6.41,52.48,7.5076,0.8276,0.714,7.3918,0.8269,0.7155,0.5582,0.1901,3.9e-05,3.7e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_last_stage_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-21 01:35:24.610000,2026-06-21 02:21:22.604000,2026-06-21 02:27:50.539000,45.97,6.47,52.43,7.4521,0.8287,0.7148,7.4132,0.8222,0.7082,0.547,0.1866,3.7e-05,3.5e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_last_stage_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-21 02:27:52.335000,2026-06-21 03:14:24.727000,2026-06-21 03:20:48.806000,46.54,6.4,52.94,7.426,0.8295,0.7159,7.2727,0.8315,0.7205,0.5583,0.1938,3.5e-05,3.3e-05,0
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_last_stage_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-21 03:20:50.636000,2026-06-21 04:07:22.817000,2026-06-21 04:13:50.439000,46.54,6.46,53.0,7.3983,0.8293,0.7159,7.2811,0.8335,0.7231,0.5657,0.1975,3.3e-05,3.2e-05,1
sthelar40x_tonsil_9class_slide_lora_adaptformer_r8_a8_red16_decoder_last_stage_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-21 04:13:54.200000,2026-06-21 05:00:10.913000,2026-06-21 05:06:38.029000,46.28,6.45,52.73,7.3731,0.831,0.7177,7.1789,0.8341,0.7243,0.5682,0.2042,3.2e-05,3e-05,1
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e10_seed42_CLEAN2,1,10,2026-06-11 14:56:42.990000,2026-06-11 15:41:40.258000,2026-06-11 15:47:52.515000,44.95,6.2,51.16,12.7731,0.7658,0.6304,11.6396,0.7657,0.649,0.5041,0.1461,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e10_seed42_CLEAN2,2,10,2026-06-11 15:47:57.131000,2026-06-11 16:35:17.345000,2026-06-11 16:41:36.655000,47.34,6.32,53.66,12.0598,0.7849,0.6546,11.265,0.7816,0.6691,0.5184,0.1605,4.8e-05,4.5e-05,1
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e10_seed42_CLEAN2,3,10,2026-06-11 16:41:43.031000,2026-06-11 17:29:36.115000,2026-06-11 17:36:01.968000,47.88,6.43,54.32,9.9799,0.7903,0.6623,9.4274,0.7967,0.685,0.5277,0.1607,4.5e-05,4.3e-05,1
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e10_seed42_CLEAN2,4,10,2026-06-11 17:36:09.123000,2026-06-11 18:23:12.446000,2026-06-11 18:29:40.864000,47.06,6.47,53.53,9.7151,0.7922,0.6649,9.3233,0.7949,0.6834,0.5261,0.1644,4.3e-05,4.1e-05,0
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e10_seed42_CLEAN2,5,10,2026-06-11 18:29:48.908000,2026-06-11 19:17:00.026000,2026-06-11 19:23:46.274000,47.19,6.77,53.96,9.6171,0.7937,0.6671,9.1276,0.797,0.686,0.5297,0.1634,4.1e-05,3.9e-05,1
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e10_seed42_CLEAN2,6,10,2026-06-11 19:23:50.989000,2026-06-11 20:11:51.105000,2026-06-11 20:18:14.022000,48.0,6.38,54.38,9.542,0.7953,0.6694,9.4601,0.7895,0.677,0.5229,0.161,3.9e-05,3.7e-05,0
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e10_seed42_CLEAN2,7,10,2026-06-11 20:18:16.324000,2026-06-11 21:06:00.879000,2026-06-11 21:12:23.835000,47.74,6.38,54.13,9.4634,0.796,0.6698,9.0162,0.7972,0.6875,0.5363,0.1688,3.7e-05,3.5e-05,1
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e10_seed42_CLEAN2,8,10,2026-06-11 21:12:32.370000,2026-06-11 22:00:05.886000,2026-06-11 22:06:33.209000,47.56,6.46,54.01,9.4208,0.7972,0.6718,9.124,0.7936,0.6816,0.5262,0.1685,3.5e-05,3.3e-05,0
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e10_seed42_CLEAN2,9,10,2026-06-11 22:06:35.952000,2026-06-11 22:54:17.851000,2026-06-11 23:00:52.985000,47.7,6.59,54.28,9.393,0.7968,0.6712,8.9912,0.8028,0.6916,0.5351,0.172,3.3e-05,3.2e-05,0
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e10_seed42_CLEAN2,10,10,2026-06-11 23:00:54.795000,2026-06-11 23:48:09.528000,2026-06-11 23:55:15.645000,47.25,7.1,54.35,9.3573,0.7981,0.6721,9.0213,0.8054,0.6941,0.54,0.1719,3.2e-05,3e-05,1
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e15_seed42_CLEAN,1,15,2026-06-09 16:31:02.179000,2026-06-09 17:47:54.311000,2026-06-09 17:58:26.403000,76.87,10.53,87.4,12.7731,0.7658,0.6304,11.6376,0.7656,0.6489,0.5041,0.146,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e15_seed42_CLEAN,2,15,2026-06-09 17:58:32.405000,2026-06-09 19:14:38.575000,2026-06-09 19:25:28.603000,76.1,10.83,86.94,12.0598,0.7849,0.6546,11.2661,0.7816,0.6691,0.5186,0.1608,4.8e-05,4.5e-05,1
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e15_seed42_CLEAN,3,15,2026-06-09 19:25:34.575000,2026-06-09 20:43:27.740000,2026-06-09 20:54:21.922000,77.89,10.9,88.79,9.9801,0.7903,0.6623,9.4309,0.7968,0.6851,0.5277,0.1604,4.5e-05,4.3e-05,1
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e15_seed42_CLEAN,4,15,2026-06-09 20:54:27.682000,2026-06-09 22:12:42.094000,2026-06-09 22:23:59.945000,78.24,11.3,89.54,9.7149,0.7922,0.6649,9.3225,0.795,0.6834,0.5261,0.1646,4.3e-05,4.1e-05,0
sthelar40x_tonsil_9class_slide_lora_ntonly_r4_a4_lr5e-5_e15_seed42_CLEAN,5,15,2026-06-09 22:24:02.823000,2026-06-09 23:40:26.024000,2026-06-09 23:51:49.212000,76.39,11.39,87.77,9.617,0.7937,0.6671,9.1275,0.7969,0.6859,0.5296,0.1631,4.1e-05,3.9e-05,1
